,ID,Accuracy,F1-Score,Recall,Precision,Time (Sec)
46,LR-0047,1.0,1.0,1.0,1.0,0.007670545578002929
47,LR-0048,1.0,1.0,1.0,1.0,0.007772016525268555
48,LR-0049,1.0,1.0,1.0,1.0,0.008340692520141602
49,LR-0050,1.0,1.0,1.0,1.0,0.006956148147583008
50,LR-0051,1.0,1.0,1.0,1.0,0.006001138687133789
51,LR-0052,1.0,1.0,1.0,1.0,0.006005430221557617
52,LR-0053,1.0,1.0,1.0,1.0,0.004803133010864258
53,LR-0054,1.0,1.0,1.0,1.0,0.006855678558349609
54,LR-0055,1.0,1.0,1.0,1.0,0.0072001457214355465
55,LR-0056,1.0,1.0,1.0,1.0,0.006003904342651367
56,LR-0057,1.0,1.0,1.0,1.0,0.005202627182006836
57,LR-0058,1.0,1.0,1.0,1.0,0.00521693229675293
58,LR-0059,1.0,1.0,1.0,1.0,0.007179450988769531
59,LR-0060,1.0,1.0,1.0,1.0,0.006496143341064453
60,LR-0061,0.5424002484086323,0.6859513849900761,0.9655172413793103,0.5361986697513015,0.004999828338623047
61,LR-0062,1.0,1.0,1.0,1.0,0.006949710845947266
62,LR-0063,1.0,1.0,1.0,1.0,0.0048157691955566405
63,LR-0064,1.0,1.0,1.0,1.0,0.008219671249389649
64,LR-0065,1.0,1.0,1.0,1.0,0.006105613708496094
65,LR-0066,1.0,1.0,1.0,1.0,0.007301521301269531
66,LR-0067,1.0,1.0,1.0,1.0,0.007801961898803711
67,LR-0068,1.0,1.0,1.0,1.0,0.00800185203552246
68,LR-0069,1.0,1.0,1.0,1.0,0.006805801391601562
69,LR-0070,1.0,1.0,1.0,1.0,0.007600545883178711
70,LR-0071,1.0,1.0,1.0,1.0,0.007101726531982422
71,LR-0072,1.0,1.0,1.0,1.0,0.006002664566040039
72,LR-0073,1.0,1.0,1.0,1.0,0.007936763763427734
73,LR-0074,1.0,1.0,1.0,1.0,0.006373691558837891
74,LR-0075,1.0,1.0,1.0,1.0,0.0049169063568115234
75,LR-0076,1.0,1.0,1.0,1.0,0.008440923690795899
76,LR-0077,1.0,1.0,1.0,1.0,0.004803609848022461
77,LR-0078,1.0,1.0,1.0,1.0,0.006596565246582031
78,LR-0079,1.0,1.0,1.0,1.0,0.007454013824462891
79,LR-0080,1.0,1.0,1.0,1.0,0.005772829055786133
80,LR-0081,1.0,1.0,1.0,1.0,0.005506658554077148
81,LR-0082,0.5952336593696631,0.6914271114059639,0.8796025715955581,0.5738818645626614,0.008627748489379883
82,LR-0083,1.0,1.0,1.0,1.0,0.006199169158935547
83,LR-0084,1.0,1.0,1.0,1.0,0.007306098937988281
84,LR-0085,1.0,1.0,1.0,1.0,0.006803083419799805
85,LR-0086,1.0,1.0,1.0,1.0,0.0066871166229248045
86,LR-0087,1.0,1.0,1.0,1.0,0.006507349014282226
87,LR-0088,1.0,1.0,1.0,1.0,0.007042121887207031
88,LR-0089,1.0,1.0,1.0,1.0,0.0059111595153808595
89,LR-0090,1.0,1.0,1.0,1.0,0.007788181304931641
90,LR-0091,1.0,1.0,1.0,1.0,0.006200599670410156
91,LR-0092,1.0,1.0,1.0,1.0,0.00541529655456543
92,LR-0093,1.0,1.0,1.0,1.0,0.0077937602996826175
93,LR-0094,1.0,1.0,1.0,1.0,0.007844352722167968
94,LR-0095,1.0,1.0,1.0,1.0,0.006840372085571289
95,LR-0096,1.0,1.0,1.0,1.0,0.005956792831420898
96,LR-0097,1.0,1.0,1.0,1.0,0.006304025650024414
97,LR-0098,1.0,1.0,1.0,1.0,0.006001472473144531
98,LR-0099,1.0,1.0,1.0,1.0,0.006647157669067383
99,LR-0100,1.0,1.0,1.0,1.0,0.004759836196899414
